datatype,flow,timestamp,value,time_offset
packetcount,S2,1612299337,799,93
bitrate,S2,1612299337,9217264,93
packetcount,S1,1612299337,796,93
bitrate,S1,1612299337,9182656,93
packetcount,Gold,1612299337,1269,93
bitrate,Gold,1612299337,14862528,93
bitrate,Bronze,1612299338,15588672,94
packetcount,Bronze,1612299338,1331,94
packetcount,S2,1612299338,801,94
bitrate,S2,1612299338,9240336,94
bitrate,S1,1612299338,9182656,94
packetcount,S1,1612299338,796,94
packetcount,Gold,1612299338,1361,94
bitrate,Gold,1612299338,15940032,94
packetcount,Bronze,1612299339,1129,95
packetcount,S2,1612299339,803,95
bitrate,S1,1612299339,9182656,95
bitrate,S2,1612299339,9263408,95
packetcount,S1,1612299339,796,95
bitrate,Bronze,1612299339,13222848,95
bitrate,Gold,1612299339,18294144,95
packetcount,Gold,1612299339,1562,95
bitrate,Bronze,1612299340,16373376,96
packetcount,S2,1612299340,804,96
packetcount,Bronze,1612299340,1398,96
bitrate,S2,1612299340,9274944,96
bitrate,S1,1612299340,9240336,96
packetcount,S1,1612299340,801,96
packetcount,Gold,1612299340,1286,96
bitrate,Gold,1612299340,15061632,96
packetcount,S2,1612299341,799,97
bitrate,S1,1612299341,9136512,97
bitrate,Gold,1612299341,15389568,97
packetcount,S1,1612299341,792,97
packetcount,Gold,1612299341,1314,97
bitrate,S2,1612299341,9217264,97
packetcount,Bronze,1612299341,1384,97
bitrate,Bronze,1612299341,16209408,97
packetcount,S1,1612299342,792,98
bitrate,S2,1612299342,9228800,98
bitrate,S1,1612299342,9136512,98
packetcount,S2,1612299342,800,98
bitrate,Bronze,1612299342,16724736,98
packetcount,Gold,1612299342,1269,98
packetcount,Bronze,1612299342,1428,98
bitrate,Gold,1612299342,14862528,98
bitrate,S1,1612299343,9182656,99
packetcount,Gold,1612299343,1254,99
packetcount,S1,1612299343,796,99
packetcount,S2,1612299343,804,99
bitrate,S2,1612299343,9274944,99
bitrate,Gold,1612299343,14686848,99
packetcount,Bronze,1612299343,1435,99
bitrate,Bronze,1612299343,16806720,99
packetcount,Gold,1612299344,1281,100
packetcount,S1,1612299344,796,100
bitrate,S1,1612299344,9182656,100
bitrate,Gold,1612299344,15003072,100
packetcount,S2,1612299344,801,100
packetcount,Bronze,1612299344,1411,100
bitrate,Bronze,1612299344,16525632,100
bitrate,S2,1612299344,9240336,100
bitrate,S1,1612299345,9205728,101
bitrate,Bronze,1612299345,14136384,101
packetcount,S1,1612299345,798,101
packetcount,Bronze,1612299345,1207,101
packetcount,S2,1612299345,804,101
bitrate,S2,1612299345,9274944,101
packetcount,Gold,1612299345,1480,101
bitrate,Gold,1612299345,17333760,101
packetcount,S2,1612299346,797,102
bitrate,S2,1612299346,9194192,102
packetcount,Bronze,1612299346,1235,102
packetcount,S1,1612299346,796,102
bitrate,Bronze,1612299346,14464320,102
bitrate,S1,1612299346,9182656,102
bitrate,Gold,1612299346,17111232,102
packetcount,Gold,1612299346,1461,102
packetcount,S2,1612299347,801,103
bitrate,Gold,1612299347,13035456,103
packetcount,Gold,1612299347,1113,103
bitrate,S2,1612299347,9240336,103
packetcount,Bronze,1612299347,1578,103
bitrate,Bronze,1612299347,18481536,103
packetcount,S1,1612299347,797,103
bitrate,S1,1612299347,9194192,103
bitrate,Bronze,1612299348,19172544,104
packetcount,Gold,1612299348,1059,104
bitrate,Gold,1612299348,12403008,104
packetcount,Bronze,1612299348,1637,104
packetcount,S2,1612299348,801,104
bitrate,S2,1612299348,9240336,104
packetcount,S1,1612299348,792,104
bitrate,S1,1612299348,9136512,104
packetcount,S2,1612299349,803,105
packetcount,Gold,1612299349,1252,105
packetcount,S1,1612299349,803,105
bitrate,Gold,1612299349,14663424,105
bitrate,S1,1612299349,9263408,105
bitrate,S2,1612299349,9263408,105
packetcount,Bronze,1612299349,1432,105
bitrate,Bronze,1612299349,16771584,105
packetcount,S1,1612299350,797,106
packetcount,Bronze,1612299350,1512,106
bitrate,S1,1612299350,9194192,106
bitrate,Bronze,1612299350,17708544,106
packetcount,S2,1612299350,800,106
bitrate,S2,1612299350,9228800,106
packetcount,Gold,1612299350,1180,106
bitrate,Gold,1612299350,13820160,106
packetcount,S2,1612299351,801,107
packetcount,Gold,1612299351,1290,107
bitrate,Gold,1612299351,15108480,107
bitrate,S2,1612299351,9240336,107
packetcount,S1,1612299351,801,107
bitrate,S1,1612299351,9240336,107
bitrate,Bronze,1612299351,16361664,107
packetcount,Bronze,1612299351,1397,107
bitrate,S2,1612299352,9228800,108
packetcount,Bronze,1612299352,1483,108
bitrate,Bronze,1612299352,17368896,108
packetcount,S2,1612299352,800,108
packetcount,S1,1612299352,798,108
bitrate,S1,1612299352,9205728,108
packetcount,Gold,1612299352,1207,108
bitrate,Gold,1612299352,14136384,108
packetcount,Gold,1612299353,1080,109
bitrate,Gold,1612299353,12648960,109
packetcount,Bronze,1612299353,1610,109
bitrate,Bronze,1612299353,18856320,109
packetcount,S2,1612299353,802,109
packetcount,S1,1612299353,799,109
bitrate,S2,1612299353,9251872,109
bitrate,S1,1612299353,9217264,109
packetcount,S2,1612299354,802,110
packetcount,Bronze,1612299354,1507,110
bitrate,S2,1612299354,9251872,110
bitrate,Bronze,1612299354,17649984,110
packetcount,S1,1612299354,792,110
bitrate,S1,1612299354,9136512,110
packetcount,Gold,1612299354,1188,110
bitrate,Gold,1612299354,13913856,110
packetcount,S1,1612299355,799,111
packetcount,S2,1612299355,800,111
bitrate,Bronze,1612299355,19266240,111
packetcount,Bronze,1612299355,1645,111
bitrate,S2,1612299355,9228800,111
bitrate,S1,1612299355,9217264,111
packetcount,Gold,1612299355,1045,111
bitrate,Gold,1612299355,12239040,111
bitrate,Bronze,1612299356,20238336,112
packetcount,S2,1612299356,805,112
bitrate,S2,1612299356,9286480,112
packetcount,S1,1612299356,804,112
bitrate,S1,1612299356,9274944,112
packetcount,Bronze,1612299356,1728,112
packetcount,Gold,1612299356,952,112
bitrate,Gold,1612299356,11149824,112
bitrate,S1,1612299357,9159584,113
bitrate,Bronze,1612299357,15612096,113
packetcount,Bronze,1612299357,1333,113
packetcount,S2,1612299357,797,113
packetcount,S1,1612299357,794,113
bitrate,S2,1612299357,9194192,113
bitrate,Gold,1612299357,15975168,113
packetcount,Gold,1612299357,1364,113
packetcount,Gold,1612299358,1629,114
packetcount,Bronze,1612299358,1060,114
packetcount,S2,1612299358,803,114
bitrate,S2,1612299358,9263408,114
bitrate,Gold,1612299358,19078848,114
bitrate,Bronze,1612299358,12414720,114
bitrate,S1,1612299358,9205728,114
packetcount,S1,1612299358,798,114
packetcount,S2,1612299359,800,115
bitrate,Bronze,1612299359,13398528,115
bitrate,S1,1612299359,9182656,115
packetcount,S1,1612299359,796,115
packetcount,Bronze,1612299359,1144,115
bitrate,S2,1612299359,9228800,115
packetcount,Gold,1612299359,1549,115
bitrate,Gold,1612299359,18141888,115
packetcount,Gold,1612299360,1157,116
bitrate,Gold,1612299360,13550784,116
packetcount,S2,1612299360,801,116
packetcount,S1,1612299360,798,116
bitrate,S2,1612299360,9240336,116
bitrate,S1,1612299360,9205728,116
packetcount,Bronze,1612299360,1534,116
bitrate,Bronze,1612299360,17966208,116
packetcount,Bronze,1612299361,1724,117
bitrate,Bronze,1612299361,20191488,117
bitrate,S1,1612299361,9194192,117
packetcount,S2,1612299361,803,117
bitrate,S2,1612299361,9263408,117
packetcount,S1,1612299361,797,117
bitrate,Gold,1612299361,11302080,117
packetcount,Gold,1612299361,965,117
packetcount,Bronze,1612299362,1512,118
packetcount,S1,1612299362,795,118
bitrate,Gold,1612299362,13855296,118
bitrate,Bronze,1612299362,17708544,118
packetcount,Gold,1612299362,1183,118
bitrate,S1,1612299362,9171120,118
bitrate,S2,1612299362,9217264,118
packetcount,S2,1612299362,799,118
packetcount,Bronze,1612299363,1392,119
packetcount,S2,1612299363,802,119
bitrate,Bronze,1612299363,16303104,119
bitrate,S2,1612299363,9251872,119
packetcount,S1,1612299363,791,119
bitrate,S1,1612299363,9124976,119
packetcount,Gold,1612299363,1304,119
bitrate,Gold,1612299363,15272448,119
packetcount,Bronze,1612299364,1477,120
bitrate,Bronze,1612299364,17298624,120
packetcount,S1,1612299364,795,120
packetcount,S2,1612299364,802,120
bitrate,S1,1612299364,9171120,120
bitrate,S2,1612299364,9251872,120
packetcount,Gold,1612299364,1215,120
bitrate,Gold,1612299364,14230080,120
packetcount,S1,1612299365,793,121
packetcount,Bronze,1612299365,1169,121
bitrate,Bronze,1612299365,13691328,121
packetcount,S2,1612299365,800,121
bitrate,S2,1612299365,9228800,121
bitrate,S1,1612299365,9148048,121
packetcount,Gold,1612299365,1526,121
bitrate,Gold,1612299365,17872512,121
packetcount,S2,1612299366,804,122
packetcount,Bronze,1612299366,1483,122
packetcount,S1,1612299366,796,122
packetcount,Gold,1612299366,1207,122
bitrate,Bronze,1612299366,17368896,122
bitrate,S1,1612299366,9182656,122
bitrate,S2,1612299366,9274944,122
bitrate,Gold,1612299366,14136384,122
bitrate,Gold,1612299367,11852544,123
packetcount,Bronze,1612299367,1688,123
packetcount,Gold,1612299367,1012,123
bitrate,Bronze,1612299367,19769856,123
bitrate,S2,1612299367,9217264,123
packetcount,S2,1612299367,799,123
packetcount,S1,1612299367,789,123
bitrate,S1,1612299367,9101904,123
packetcount,Gold,1612299368,1301,124
bitrate,Gold,1612299368,15237312,124
packetcount,S2,1612299368,806,124
packetcount,Bronze,1612299368,1380,124
packetcount,S1,1612299368,804,124
bitrate,S1,1612299368,9274944,124
bitrate,S2,1612299368,9298016,124
bitrate,Bronze,1612299368,16162560,124
packetcount,S2,1612299369,799,125
bitrate,S2,1612299369,9217264,125
bitrate,S1,1612299369,9159584,125
packetcount,S1,1612299369,794,125
packetcount,Bronze,1612299369,1400,125
bitrate,Bronze,1612299369,16396800,125
packetcount,Gold,1612299369,1296,125
bitrate,Gold,1612299369,15178752,125
packetcount,Gold,1612299370,1159,126
bitrate,Gold,1612299370,13574208,126
packetcount,S2,1612299370,800,126
packetcount,S1,1612299370,798,126
bitrate,S2,1612299370,9228800,126
bitrate,S1,1612299370,9205728,126
bitrate,Bronze,1612299370,17942784,126
packetcount,Bronze,1612299370,1532,126
packetcount,S1,1612299371,792,127
packetcount,Gold,1612299371,1456,127
bitrate,S1,1612299371,9136512,127
bitrate,Gold,1612299371,17052672,127
bitrate,S2,1612299371,9205728,127
packetcount,S2,1612299371,798,127
packetcount,Bronze,1612299371,1243,127
bitrate,Bronze,1612299371,14558016,127
packetcount,S2,1612299372,805,128
bitrate,Bronze,1612299372,14323776,128
packetcount,S1,1612299372,804,128
packetcount,Bronze,1612299372,1223,128
bitrate,S1,1612299372,9274944,128
bitrate,S2,1612299372,9286480,128
packetcount,Gold,1612299372,1457,128
bitrate,Gold,1612299372,17064384,128
packetcount,Gold,1612299373,999,129
packetcount,S2,1612299373,801,129
bitrate,Gold,1612299373,11700288,129
bitrate,S2,1612299373,9240336,129
bitrate,S1,1612299373,9159584,129
packetcount,S1,1612299373,794,129
packetcount,Bronze,1612299373,1695,129
bitrate,Bronze,1612299373,19851840,129
packetcount,Bronze,1612299374,1583,130
bitrate,S1,1612299374,9194192,130
bitrate,Gold,1612299374,12976896,130
packetcount,Gold,1612299374,1108,130
packetcount,S2,1612299374,802,130
bitrate,Bronze,1612299374,18540096,130
packetcount,S1,1612299374,797,130
bitrate,S2,1612299374,9251872,130
packetcount,Bronze,1612299375,1544,131
bitrate,S2,1612299375,9251872,131
packetcount,S2,1612299375,802,131
packetcount,S1,1612299375,798,131
bitrate,Bronze,1612299375,18083328,131
bitrate,S1,1612299375,9205728,131
packetcount,Gold,1612299375,1145,131
bitrate,Gold,1612299375,13410240,131
packetcount,Bronze,1612299376,1606,132
bitrate,Bronze,1612299376,18809472,132
packetcount,S2,1612299376,804,132
bitrate,S1,1612299376,9251872,132
packetcount,S1,1612299376,802,132
bitrate,S2,1612299376,9274944,132
packetcount,Gold,1612299376,1077,132
bitrate,Gold,1612299376,12613824,132
bitrate,Gold,1612299377,14194944,133
packetcount,Gold,1612299377,1212,133
packetcount,S1,1612299377,800,133
packetcount,S2,1612299377,803,133
bitrate,S2,1612299377,9263408,133
bitrate,S1,1612299377,9228800,133
bitrate,Bronze,1612299377,17263488,133
packetcount,Bronze,1612299377,1474,133
packetcount,Bronze,1612299378,1607,134
packetcount,S1,1612299378,798,134
bitrate,S1,1612299378,9205728,134
bitrate,Bronze,1612299378,18821184,134
bitrate,S2,1612299378,9240336,134
packetcount,S2,1612299378,801,134
bitrate,Gold,1612299378,12695808,134
packetcount,Gold,1612299378,1084,134
bitrate,Gold,1612299379,12555264,135
packetcount,Gold,1612299379,1072,135
packetcount,S2,1612299379,802,135
bitrate,S2,1612299379,9251872,135
bitrate,S1,1612299379,9228800,135
packetcount,S1,1612299379,800,135
packetcount,Bronze,1612299379,1615,135
bitrate,Bronze,1612299379,18914880,135
packetcount,Gold,1612299380,1083,136
bitrate,Gold,1612299380,12684096,136
bitrate,S2,1612299380,9240336,136
packetcount,S2,1612299380,801,136
packetcount,S1,1612299380,797,136
bitrate,S1,1612299380,9194192,136
packetcount,Bronze,1612299380,1608,136
bitrate,Bronze,1612299380,18832896,136
packetcount,S2,1612299381,798,137
bitrate,Bronze,1612299381,18083328,137
bitrate,S1,1612299381,9136512,137
packetcount,S1,1612299381,792,137
packetcount,Bronze,1612299381,1544,137
bitrate,S2,1612299381,9205728,137
packetcount,Gold,1612299381,1155,137
bitrate,Gold,1612299381,13527360,137
packetcount,S2,1612299382,805,138
bitrate,S2,1612299382,9286480,138
bitrate,S1,1612299382,9205728,138
packetcount,S1,1612299382,798,138
packetcount,Bronze,1612299382,1444,138
bitrate,Bronze,1612299382,16912128,138
packetcount,Gold,1612299382,1242,138
bitrate,Gold,1612299382,14546304,138
packetcount,S2,1612299383,799,139
bitrate,S2,1612299383,9217264,139
packetcount,Gold,1612299383,1400,139
bitrate,Gold,1612299383,16396800,139
bitrate,S1,1612299383,9217264,139
packetcount,S1,1612299383,799,139
packetcount,Bronze,1612299383,1291,139
bitrate,Bronze,1612299383,15120192,139
bitrate,Gold,1612299384,16818432,140
packetcount,S1,1612299384,797,140
packetcount,Gold,1612299384,1436,140
packetcount,S2,1612299384,801,140
bitrate,S2,1612299384,9240336,140
bitrate,S1,1612299384,9194192,140
bitrate,Bronze,1612299384,14698560,140
packetcount,Bronze,1612299384,1255,140
packetcount,Bronze,1612299385,897,141
packetcount,S1,1612299385,802,141
bitrate,S1,1612299385,9251872,141
bitrate,S2,1612299385,9298016,141
packetcount,S2,1612299385,806,141
bitrate,Bronze,1612299385,10505664,141
packetcount,Gold,1612299385,1785,141
bitrate,Gold,1612299385,20905920,141
packetcount,S2,1612299386,800,142
packetcount,Bronze,1612299386,1201,142
bitrate,Bronze,1612299386,14066112,142
bitrate,S2,1612299386,9228800,142
packetcount,S1,1612299386,793,142
bitrate,S1,1612299386,9148048,142
bitrate,Gold,1612299386,17509440,142
packetcount,Gold,1612299386,1495,142
packetcount,S1,1612299387,798,143
bitrate,S1,1612299387,9205728,143
packetcount,Gold,1612299387,1405,143
bitrate,Gold,1612299387,16455360,143
packetcount,S2,1612299387,804,143
bitrate,S2,1612299387,9274944,143
packetcount,Bronze,1612299387,1282,143
bitrate,Bronze,1612299387,15014784,143
bitrate,Bronze,1612299388,14054400,144
packetcount,Bronze,1612299388,1200,144
packetcount,Gold,1612299388,1495,144
bitrate,Gold,1612299388,17509440,144
packetcount,S2,1612299388,798,144
bitrate,S2,1612299388,9205728,144
bitrate,S1,1612299388,9182656,144
packetcount,S1,1612299388,796,144
packetcount,S1,1612299389,798,145
packetcount,Bronze,1612299389,1361,145
bitrate,Bronze,1612299389,15940032,145
packetcount,S2,1612299389,803,145
bitrate,S1,1612299389,9205728,145
packetcount,Gold,1612299389,1327,145
bitrate,S2,1612299389,9263408,145
bitrate,Gold,1612299389,15541824,145
bitrate,S2,1612299390,9228800,146
packetcount,S1,1612299390,795,146
packetcount,Gold,1612299390,1434,146
bitrate,S1,1612299390,9171120,146
packetcount,S2,1612299390,800,146
bitrate,Gold,1612299390,16795008,146
packetcount,Bronze,1612299390,1261,146
bitrate,Bronze,1612299390,14768832,146
packetcount,S1,1612299391,791,147
packetcount,Gold,1612299391,1425,147
bitrate,Gold,1612299391,16689600,147
bitrate,S1,1612299391,9124976,147
packetcount,S2,1612299391,801,147
bitrate,S2,1612299391,9240336,147
packetcount,Bronze,1612299391,1272,147
bitrate,Bronze,1612299391,14897664,147
packetcount,Bronze,1612299392,1535,148
bitrate,S2,1612299392,9251872,148
packetcount,S2,1612299392,802,148
bitrate,Bronze,1612299392,17977920,148
packetcount,S1,1612299392,802,148
bitrate,S1,1612299392,9251872,148
bitrate,Gold,1612299392,13468800,148
packetcount,Gold,1612299392,1150,148
packetcount,S1,1612299393,799,149
bitrate,Gold,1612299393,14511168,149
packetcount,S2,1612299393,802,149
packetcount,Gold,1612299393,1239,149
bitrate,S2,1612299393,9251872,149
bitrate,S1,1612299393,9217264,149
packetcount,Bronze,1612299393,1449,149
bitrate,Bronze,1612299393,16970688,149
bitrate,S1,1612299394,9298016,150
packetcount,Gold,1612299394,1522,150
packetcount,S1,1612299394,806,150
bitrate,Gold,1612299394,17825664,150
bitrate,S2,1612299394,9274944,150
packetcount,S2,1612299394,804,150
bitrate,Bronze,1612299394,13550784,150
packetcount,Bronze,1612299394,1157,150
bitrate,Bronze,1612299395,15740928,151
packetcount,S2,1612299395,798,151
packetcount,Bronze,1612299395,1344,151
bitrate,S2,1612299395,9205728,151
packetcount,S1,1612299395,795,151
bitrate,S1,1612299395,9171120,151
packetcount,Gold,1612299395,1352,151
bitrate,Gold,1612299395,15834624,151
bitrate,Bronze,1612299396,14581440,152
bitrate,S2,1612299396,9274944,152
packetcount,Bronze,1612299396,1245,152
packetcount,S2,1612299396,804,152
bitrate,S1,1612299396,9240336,152
packetcount,S1,1612299396,801,152
packetcount,Gold,1612299396,1440,152
bitrate,Gold,1612299396,16865280,152
packetcount,S2,1612299397,799,153
bitrate,S2,1612299397,9217264,153
bitrate,Gold,1612299397,16970688,153
packetcount,Gold,1612299397,1449,153
bitrate,S1,1612299397,9182656,153
packetcount,S1,1612299397,796,153
bitrate,Bronze,1612299397,14581440,153
packetcount,Bronze,1612299397,1245,153
packetcount,Gold,1612299398,1445,154
packetcount,S2,1612299398,802,154
bitrate,Gold,1612299398,16923840,154
bitrate,S2,1612299398,9251872,154
packetcount,S1,1612299398,797,154
bitrate,S1,1612299398,9194192,154
packetcount,Bronze,1612299398,1245,154
bitrate,Bronze,1612299398,14581440,154
packetcount,S2,1612299399,797,155
packetcount,Bronze,1612299399,1360,155
bitrate,Bronze,1612299399,15928320,155
packetcount,S1,1612299399,798,155
bitrate,S2,1612299399,9194192,155
bitrate,S1,1612299399,9205728,155
packetcount,Gold,1612299399,1333,155
bitrate,Gold,1612299399,15612096,155
packetcount,Bronze,1612299400,1727,156
bitrate,Bronze,1612299400,20226624,156
packetcount,S2,1612299400,804,156
packetcount,S1,1612299400,802,156
bitrate,S2,1612299400,9274944,156
bitrate,S1,1612299400,9251872,156
packetcount,Gold,1612299400,957,156
bitrate,Gold,1612299400,11208384,156
packetcount,Gold,1612299401,800,157
packetcount,S1,1612299401,796,157
bitrate,Gold,1612299401,9369600,157
packetcount,S2,1612299401,801,157
bitrate,S2,1612299401,9240336,157
bitrate,S1,1612299401,9182656,157
bitrate,Bronze,1612299401,22159104,157
packetcount,Bronze,1612299401,1892,157
packetcount,S1,1612299402,796,158
packetcount,Bronze,1612299402,1884,158
